,business_id,review_count,categories,primary_category_clean,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
66,7lp13T_FUmX1XjU2wen_qw,61,"['American (New)', 'French', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",Scottsdale,33.58013,-111.9257,85253,4,[],3,17906,1.195512815,0.003239138,5,0.011392829,-0.000482608,32,6,0.096835199,0.059375,0.290322581,-0.306516234,TRUE,FALSE,FALSE
67,TsD1cUoAas0Lv0UtT9-sdQ,36,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Chandler,33.29956,-111.898833,85226,3,[],2,8967,1.210486587,0.004014721,3,0.004460801,-0.002801265,29,10,-0.451922814,-0.093103448,0.077586207,0.126106995,TRUE,TRUE,FALSE
68,DfJRq4pqowfdTB4iTAENjQ,30,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Glendale,33.55320498,-112.1527585,85301,4,[],2,11662,1.135781669,0.002572458,4,0.005402161,-0.000575384,5,3,0.09755683,0.04,0.15,0.225599028,TRUE,FALSE,FALSE
69,z4KFTJQsAdxqMZA7Fx0A9A,85,"['Seafood', 'Dim Sum', 'Chinese', 'Restaurants']",Seafood,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]",Chandler,33.3349803,-111.8774417,85224,3,[],2,20048,1.310767807,0.004189944,3,0.010524741,0.000330588,17,3,0.477648419,-0.117647059,0.161764706,0.064069416,TRUE,FALSE,FALSE
70,57RwRDqYrGrYJc2wwTgHLw,5,"['Fast Food', 'Restaurants']",Fast Food,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Maricopa,33.06725,-112.04773,85139,2,[],1,9765,0.748331477,0.000512033,2,0.000614439,0.000183509,7,4,-0.503498993,-0.157142857,-0.071428571,-0.732039544,FALSE,TRUE,FALSE
71,PONDGYxI1dswoYjrzeljbA,7,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Peoria,33.61153,-112.23817,85345,3.5,[],1,9142,1.27775313,0.000765697,4,0.001640779,-0.003680612,9,1,-0.663291118,-0.022222222,-0.027777778,-0.681747046,TRUE,TRUE,FALSE
72,6v0vQm3wXzaFoEywvpbnqg,63,"['Food', 'Pizza', 'American (New)', 'Breweries', 'Restaurants']",Pizza',"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pizza', 'title': 'Pizza'}]",Peoria,33.551939,-112.269247,85345,3,[],2,13832,1.187827742,0.004554656,3,0.010410642,0.000743181,8,6,1.041390905,-0.1,0.03125,0.913543275,TRUE,TRUE,FALSE
73,CSoURupWEyuyzkjMOExKPg,103,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Phoenix,33.50903108,-111.9949189,85018,4,[],2,5432,1.044796631,0.018409426,4,0.032952872,-0.000398334,25,11,-0.211767841,0.044,0.02,1.240556186,TRUE,FALSE,FALSE
74,i--afvRsP1TSJyQMZKgJiw,8,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.466106,-112.081819,85003,3.5,[],1,3339,1.385051388,0.002096436,3,0.004492363,-0.003628166,58,13,-0.643038366,-0.013793103,-0.090517241,-0.560798135,TRUE,TRUE,FALSE
75,wG9Aov3y0qRIicugJNAc0w,7,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",Breakfast & Brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}]",Scottsdale,33.78065777,-111.9239194,85266,2.5,[],2,3129,1.343709625,0.001917546,1.5,0.002876318,-0.026405559,5,3,-0.471009845,-0.22,0.1,0.77247267,TRUE,FALSE,FALSE
76,W8Gjzs5mxSU9aA77l-V9fA,6,"['Food Stands', 'Restaurants']",Food Stands,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",Phoenix,33.4512149,-112.1562001,85043,4,[],1,11403,0.687184271,0.000526177,4,0.00140314,0.000398956,3,2,1.414213562,0.033333333,0,0.481719829,FALSE,FALSE,FALSE
77,NtmLlKfCFfM0K5j6WWKxQA,31,"['Delis', 'Sandwiches', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Peoria,33.6101849,-112.2389042,85381,3.5,[],1,16681,1.261781111,0.001858402,4,0.004795876,8.85E-05,10,5,1.146977111,-0.03,-0.025,0.937613102,FALSE,FALSE,FALSE
78,tIuw93p4MEsL2iFv7-0WDg,5,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.50983,-112.10888,85015,2,[],1,8099,0.894427191,0.00061736,2,0.001358192,-0.000712277,13,3,-0.546657849,-0.269230769,0,-0.458201167,FALSE,TRUE,FALSE
79,x3ws2L-TlI-JPcEQjjEC9g,44,"['Indian', 'Pakistani', 'Restaurants']",Indian,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]",Tempe,33.4152,-111.91999,85281,4.5,[],1,6349,1.171273702,0.006615215,5,0.009607812,-1.44E-05,60,6,-0.095533582,0.203333333,-0.072727273,0.48154129,TRUE,FALSE,FALSE
80,r67TiLEb5K1nnacFCEQ0jQ,6,"['Burgers', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}]",Phoenix,33.60988235,-112.1334381,85029,1.5,[],1,17073,0,0.00029286,1,0.000410004,0,12,3,-0.629355834,-0.391666667,0,-0.555741762,FALSE,TRUE,FALSE
81,TpQMR-JFE5V0UPzTjjuwFQ,53,"['Delis', 'Sandwiches', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Scottsdale,33.53701355,-111.9075956,85250,4,[],2,17353,1.062316095,0.003054227,4,0.010949115,-6.47E-06,11,7,0.070961999,-0.009090909,-0.022727273,-0.048545603,TRUE,FALSE,FALSE
82,udVKZfBZ3IyZf_mlTy0law,12,"['Nightlife', 'Sandwiches', 'Restaurants']",Nightlife,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Wickenburg,33.9692381,-112.7307151,85390,4,[],1,9667,1.280190958,0.001241337,5,0.001862005,-0.000873318,13,4,0.586170097,0.115384615,-0.134615385,0.388834711,TRUE,FALSE,FALSE
83,VQfqbRNkykoEo7Rj-D9M_Q,21,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Casa Grande,32.88005,-111.74252,85222,3.5,[],2,12068,1.290115922,0.001740139,4,0.000911501,-0.000484929,10,6,1.925429872,0.09,0.125,1.977713763,FALSE,FALSE,FALSE
84,50hOEQ2OutvIxrMjNml5bA,57,"['Persian/Iranian', 'Restaurants']",Persian/Iranian,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Scottsdale,33.58712209,-111.8363223,85259,4,[],2,14924,1.210998702,0.003752345,5,0.009045832,-0.000711609,15,3,1.188131363,0.126666667,0.089285714,1.363260255,FALSE,FALSE,FALSE
85,iDYzGVIF1TDWdjHNgNjCVw,149,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Scottsdale,33.4765513,-111.9265889,85257,3.5,[],2,19516,1.313679966,0.007429801,4,0.022135684,-0.000295696,38,6,1.257618548,-0.021052632,0.094594595,0.45716099,TRUE,FALSE,FALSE
86,sMD2HPNh7m0hgCxHDzGTzQ,11,"['Buffets', 'Chinese', 'Restaurants']",Buffets,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",Phoenix,33.48084641,-112.0115967,85018,2,[],1,12992,1.402477147,0.000846675,2,0.003694581,0.001574187,23,6,-0.329831916,-0.304347826,-0.054347826,-0.382925013,FALSE,FALSE,FALSE
87,yPJFfglhMHAKciUpjTmgBg,44,"['Italian', 'Pizza', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Tempe,33.348618,-111.962625,85284,4,[],2,6076,1.309307341,0.006912442,4,0.009710336,-0.000878766,27,3,0.22803102,0.144444444,0.125,1.662674988,TRUE,TRUE,FALSE
88,FPD5xXo_QPmJVo5XJKPryA,8,"['Food', 'Bagels', 'Delis', 'Restaurants']",Bagels,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Tempe,33.32149,-111.92985,85284,3.5,[],1,14238,1.316956719,0.000561877,3.5,0.001193988,0.000865004,13,3,-0.73084952,-0.007692308,-0.115384615,-0.836997384,FALSE,TRUE,FALSE
89,HBzv6vjTkeM-s_UIFCg2gg,31,"['Hawaiian', 'Restaurants']",Hawaiian,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",Avondale,33.46116948,-112.3397907,85392,3.5,[],1,17031,1.043287847,0.00182021,4,0.002113792,-0.000184734,27,3,0.277754823,-0.025925926,-0.12037037,-0.164618052,TRUE,TRUE,FALSE
90,XKFGZwvsk3GVzd1CZdWpIg,25,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Mesa,33.3789299,-111.87711,85202,4,[],1,6867,1.019803903,0.0036406,4,0.003349352,-0.001527437,9,1,0.118368561,0.166666667,-0.138888889,1.288503425,TRUE,FALSE,FALSE
91,EC9WB-iVjd28B6R6KIZ8TA,196,"['Sushi Bars', 'Restaurants']",Sushi Bars,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",Tempe,33.32167,-111.96231,85284,3.5,[],1,14448,1.053458475,0.01335825,4,0.020487265,0.000301486,34,3,4.051326702,0.008823529,-0.151515152,4.016393425,FALSE,FALSE,FALSE
92,yaKR6C1ER0ox79j8r5ZaOQ,5,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",El Mirage,33.610405,-112.340637,85335,3.5,[],1,4354,1.496662955,0.001148369,4,0.001607717,0.002445036,5,3,0.125,0.04,-0.1,1.307412952,FALSE,FALSE,FALSE
93,O4GznwWobGqx01DUlijgZA,28,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Tempe,33.37799589,-111.9569621,85282,4,[],1,16156,0.938817102,0.001733102,4,0.002785343,0.000268313,23,4,0.324185362,0.191304348,-0.113636364,0.342935762,FALSE,FALSE,FALSE
94,QZ0IytLrt6z5DCqiP_LJbA,3,"['Tex-Mex', 'Restaurants']",Tex-Mex,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]",Glendale,33.53244,-112.26366,85305,3,[],2,13993,0,0.000214393,3,0.000214393,0,9,1,-0.95577746,-0.066666667,0.03125,-1.036880882,FALSE,FALSE,FALSE
95,Wz9mfgk1XWS2aszNiTvO1w,3,"['Mexican', 'Tex-Mex', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Apache Junction,33.41474303,-111.566262,85220,3.5,[],1,13363,0.471404521,0.0002245,3,0.000374167,-0.000732198,11,4,-0.874157276,0.063636364,-0.113636364,-1.194415921,FALSE,TRUE,FALSE
96,E6HzAdx2vyZVyuNoa4-Xaw,32,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Mesa,33.42252,-111.8645,85201,4,[],1,12068,0.892131401,0.002651641,4,0.004806099,-0.000310578,28,8,-0.136221529,0.067857143,-0.080357143,-0.113117579,FALSE,FALSE,FALSE
97,#NAME?,179,"['Ethiopian', 'Restaurants']",Ethiopian,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Tempe,33.42133607,-111.9516149,85281,4,[],2,17850,0.819896404,0.009859944,4,0.028627451,-0.000139584,93,6,1.212173501,0.108602151,0.139204545,0.896550979,TRUE,FALSE,FALSE
98,7EFNxJUVQtF3jS1P6qsweg,9,"['Seafood', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}]",Chandler,33.30042,-111.84189,85225,3,[],1,14945,0.99380799,0.000602208,3,0.003278689,0.000793555,22,1,-0.651784597,-0.127272727,-0.090909091,-0.731038368,TRUE,FALSE,FALSE
99,#NAME?,37,"['Sushi Bars', 'Hawaiian', 'Chinese', 'Restaurants']",Sushi Bars,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Scottsdale,33.62136,-111.89906,85260,4,[],1,7371,1.15111024,0.005019672,4,0.018450685,-0.001461197,41,6,-0.095806206,0.095121951,-0.067073171,0.259371425,TRUE,FALSE,FALSE
100,Cdnp0HbJ4wVlzffuueG45w,3,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.47994,-112.20377,85033,4.5,[],1,11473,0.471404521,0.000261483,5,0.00148174,-0.00051457,6,2,-0.734968415,0.15,-0.083333333,-0.834516616,FALSE,TRUE,FALSE
101,4YiayKmzqRao1UNb8Xh0Bw,3,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}]",Mesa,33.39989,-111.68412,85206,4.5,[],2,9695,0.471404521,0.000309438,5,0.000206292,0.001257265,17,2,-0.915222555,0.129411765,0.088235294,-0.852368795,TRUE,FALSE,FALSE
102,f59y-eSmCxYUueKTCA_6bQ,3,['Restaurants'],Restaurants,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.49508552,-112.0799486,85013,2.5,[],1,11039,1.247219129,0.000271764,3,0,0.000142759,34,16,-0.63448739,-0.170588235,-0.106060606,-0.56619513,TRUE,TRUE,FALSE
103,YnWb8fRudnNkXc-VjrmKGg,85,"['Vietnamese', 'Asian Fusion', 'Restaurants']",Vietnamese,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Surprise,33.63820383,-112.3634434,85374,4,[],2,6923,1.209549587,0.012133468,4,0.016177958,-0.000892004,24,8,3.227171992,0.120833333,0.119047619,3.843102322,TRUE,FALSE,FALSE
104,TDvqljD6XbP6nWZBfy1OBg,4,"['Fast Food', 'Sandwiches', 'Restaurants']",Fast Food,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Scottsdale,33.6131795,-111.8639099,85260,3,[],1,8232,0.816496581,0.000364431,3,0.001943635,0.004409555,9,6,-0.807424397,-0.1,-0.083333333,-1.001412805,FALSE,TRUE,FALSE
105,QplY4p8HHJY0ncbgcpb8WQ,4,"['Japanese', 'Restaurants']",Japanese,"[{'alias': 'japanese', 'title': 'Japanese'}]",Phoenix,33.4811285,-112.0132769,85018,1.5,[],1,15351,0.433012702,0.000260569,1,0.000260569,0.000150672,24,1,-0.661210803,-0.391666667,-0.052083333,-0.868740204,TRUE,TRUE,FALSE
106,NFoVdVCLmJ4InK4g6GYgKQ,39,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.58364487,-112.1335602,85029,4,[],1,16380,1.187265323,0.002380952,4,0.007264957,0.000558102,29,4,0.580824918,0.096551724,-0.112068966,0.071638435,FALSE,FALSE,FALSE
107,a5ovPlhQkcA27FFu664xKA,4,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.37769732,-112.0734832,85041,3.5,[],1,13629,1.299038106,0.000293492,3,0.001173967,-0.003484129,9,3,-0.606339063,0.066666667,-0.027777778,-0.697417599,FALSE,TRUE,FALSE
108,Y-PnvV-q4HYLIy19ubVmXQ,29,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']",Bakeries,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",Phoenix,33.51027002,-112.0289366,85016,3,[],1,11753,1.103681224,0.00238237,3.5,0.009529482,-0.001015935,44,10,-0.571765949,-0.131818182,-0.226190476,-0.589889632,FALSE,TRUE,TRUE
109,uyuiIvQ3aWZxc1-2i_dQtQ,22,"['Greek', 'Restaurants']",Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.40773,-111.97932,85040,3,[],1,15974,1.14722086,0.001377238,3,0.002629273,-0.00019295,11,6,1.482015397,-0.027272727,-0.068181818,0.931766016,TRUE,FALSE,FALSE
110,kfscAJnLVf6J2uEte7g-5A,94,"['Burgers', 'Breakfast & Brunch', 'Restaurants']",Burgers,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}]",Chandler,33.299873,-111.842586,85225,4,[],1,8085,1.004967292,0.011626469,4,0.03388992,-0.001007486,22,6,0.703985366,0.072727273,-0.090909091,1.667522965,TRUE,FALSE,TRUE
111,YjURbuHKIAQrwQKE8jxszQ,4,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Fountain Hills,33.60880138,-111.7218313,85268,4,[],1,7266,1,0.000550509,4,0.000550509,-0.001347771,9,3,-1.049524114,0.066666667,-0.1875,-0.787714968,FALSE,TRUE,FALSE
112,glalhJa7wFWPIoJLBvKGfQ,58,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}]",Phoenix,33.47215,-112.13496,85009,4,[],2,17402,1.092237363,0.003275486,4,0.008734628,-0.000299218,3,2,1.414035049,0,0.166666667,1.412965784,TRUE,FALSE,FALSE
113,ZjpCTpG87cmd9agfpz-EaQ,6,"['Restaurants', 'Pizza', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Wickenburg,33.96582794,-112.7420807,85390,4,[],2,6419,0.687184271,0.000934725,4,0.000311575,0.000133093,9,2,-0.518615761,0.088888889,0.083333333,-0.298846109,TRUE,FALSE,FALSE
114,1_43FZHx3P5D7X-CpIR9WA,31,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",Phoenix,33.71151492,-112.1113807,85058,4,[],1,7686,1.236792872,0.004033307,4,0.004813947,-0.000378734,20,9,-0.214305688,0.09,-0.1125,0.084226395,TRUE,TRUE,FALSE
115,znmvCpcwxYk_kYCqtUFt5Q,128,"['Kosher', 'Vegetarian', 'Vegan', 'Restaurants']",Kosher,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'kosher', 'title': 'Kosher'}]",Scottsdale,33.61285904,-111.9267545,85254,4,[],2,14434,0.996055211,0.00879867,4,0.026950256,-0.000423242,31,5,0.909709969,0.070967742,0.040322581,0.541632409,FALSE,FALSE,FALSE
116,6FGwEHnoD-mM-PiXrhxOlw,16,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.31687,-112.0041,85044,4,[],1,12460,0.805536398,0.001203852,4,0.002648475,0.000602835,10,2,-0.37668677,0.07,-0.125,-0.323459303,TRUE,FALSE,FALSE
117,BNTw6sX6fDWe-pmyY1FeDA,36,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",Breakfast & Brunch,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Avondale,33.438656,-112.341394,85323,4,[],1,13720,0.957024065,0.002623907,4,0.005102041,7.94E-05,11,2,1.743164866,0.127272727,-0.045454545,1.456818864,TRUE,FALSE,FALSE
118,0vzZ_Bcb02rJljeMU9XkBw,132,"['Seafood', 'Sushi Bars', 'Japanese', 'Restaurants']",Seafood,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",Phoenix,33.347684,-111.976156,85044,4,[],2,20076,1.204559835,0.006525204,4,0.011307033,0.000193997,23,4,1.642885488,0.130434783,0.090909091,0.84559458,TRUE,TRUE,FALSE
119,8t80-omyflkywRfu9LPh6g,194,"['Seafood', 'American (Traditional)', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Scottsdale,33.50200362,-111.928035,85251,4,[],3,18256,0.934703584,0.01051709,4,0.032263365,0.000245807,117,15,0.852148968,0.079487179,0.278017241,0.270665164,TRUE,FALSE,FALSE
120,U605aUo9MJn5vgLfP3yYKg,39,"['Food', 'Burgers', 'Ice Cream & Frozen Yogurt', 'Restaurants']",Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",Phoenix,33.57983,-112.12138,85051,4,[],1,10976,0.722512964,0.003553207,4,0.015306122,0.000632625,35,6,0.238501493,0.08,-0.142857143,0.568749205,TRUE,TRUE,FALSE
121,XFf_SY9mZe0XGYjPetzpbQ,4,"['Tex-Mex', 'Restaurants']",Tex-Mex,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.3773179,-112.0298729,85042,3.5,[],1,10248,1.5,0.00039032,4,0.0019516,0.00315574,12,8,-0.643549309,-0.016666667,-0.045454545,-0.637763516,TRUE,TRUE,FALSE
122,gc5gNHC8VJQ8px7bJJRiQA,9,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.46557834,-112.0963351,85007,4.5,[],1,7588,0.496903995,0.001186083,4,0.001054296,0.000119846,16,7,-0.680400449,0.19375,-0.046875,-0.5714721,TRUE,TRUE,FALSE
123,XXdXgsLzigS4afx8lv9MRw,8,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Surprise,33.6385151,-112.3924766,85374,3.5,[],1,6279,1.316956719,0.001274088,4,0.00159261,-0.001700264,3,2,-0.492089897,0,0,0.062729822,FALSE,FALSE,FALSE
124,BBt7Mx9CbhTxJo88QGuErw,6,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Tempe,33.39319,-111.97626,85282,3,[],2,6405,1.067187373,0.000936768,2.5,0.000468384,0.00357266,24,8,-0.483254948,-0.025,0.130434783,-0.044252957,FALSE,TRUE,FALSE
125,LMG0zsAkUSscIvmV9vvm3A,163,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Scottsdale,33.58188,-111.92512,85258,4,[],2,17143,1.125646812,0.009391588,4,0.017149857,-0.000252075,29,6,1.81591435,0.072413793,0.053571429,1.141641182,TRUE,TRUE,FALSE
126,lPmKXXcXVYkug5q9hhX2Jw,3,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Mesa,33.4295649,-111.8719373,85201,2.5,[],2,7602,0.471404521,0.000394633,3,0,-0.001064523,15,4,-1.12066176,-0.22,0.166666667,-1.223510791,TRUE,TRUE,FALSE
127,1NZLxU5WvB5roPFzneAlLw,398,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cafes', 'title': 'Cafes'}]",Phoenix,33.47903,-112.04789,85006,4,[],2,21665,1.157722091,0.0180937,4,0.066097392,2.03E-05,20,9,3.632254483,0.09,0.184210526,2.787129389,FALSE,FALSE,FALSE
128,vfLog2bLJGl6hAFtGtr0GQ,67,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}]",Phoenix,33.4475276,-112.0727591,85004,4,[],2,5243,1.116176334,0.012206752,4,0.017547206,0.002574907,91,7,-0.046050702,0.10989011,0.10989011,0.763681605,TRUE,FALSE,FALSE
129,mhQCxOiqp03qnhGRTtPduw,202,"['Vietnamese', 'Restaurants']",Vietnamese,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",Mesa,33.41315,-111.87577,85202,4,[],1,13139,1.049642711,0.01506964,4,0.021843367,0.000182638,21,5,3.490239913,0.066666667,-0.025,3.438783049,TRUE,FALSE,FALSE
131,cne0A4qlWtahuzUSdzdalQ,3,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.53819736,-112.1358799,85051,3.5,[],1,8673,0.471404521,0.000345901,4,0.000461201,0.001064315,8,2,-0.62506029,0.1,-0.0625,-0.91924573,FALSE,FALSE,FALSE
132,rTrZcAyxhIws62yA_f4huA,3,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Tolleson,33.4504249,-112.265596,85353,3,[],1,4718,0.816496581,0.000635863,3,0.000635863,0.020828741,5,2,-0.992468226,-0.06,-0.05,-0.984542661,FALSE,FALSE,FALSE
